isolate_id	inferred_year	run_accession	sample_accession	experiment_accession	study_accession	scientific_name	fastq_1	fastq_2	submitted_fastq_1	submitted_fastq_2	bam_ftp
720755-18	2018	ERR10177474	SAMEA111331746	ERX9713943	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/074/ERR10177474/ERR10177474_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/074/ERR10177474/ERR10177474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177474/720755-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177474/720755-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/074/ERR10177474.bam
720783-18	2018	ERR10177477	SAMEA111331749	ERX9713946	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/077/ERR10177477/ERR10177477_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/077/ERR10177477/ERR10177477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177477/720783-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177477/720783-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/077/ERR10177477.bam
720824-18	2018	ERR10177481	SAMEA111331753	ERX9713950	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/081/ERR10177481/ERR10177481_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/081/ERR10177481/ERR10177481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177481/720824-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177481/720824-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/081/ERR10177481.bam
720829-18	2018	ERR10177482	SAMEA111331754	ERX9713951	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/082/ERR10177482/ERR10177482_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/082/ERR10177482/ERR10177482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177482/720829-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177482/720829-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/082/ERR10177482.bam
720844-18	2018	ERR10177485	SAMEA111331757	ERX9713954	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/085/ERR10177485/ERR10177485_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/085/ERR10177485/ERR10177485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177485/720844-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177485/720844-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/085/ERR10177485.bam
720848-18	2018	ERR10177486	SAMEA111331758	ERX9713955	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/086/ERR10177486/ERR10177486_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/086/ERR10177486/ERR10177486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177486/720848-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177486/720848-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/086/ERR10177486.bam
720875-18	2018	ERR10177489	SAMEA111331761	ERX9713958	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/089/ERR10177489/ERR10177489_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/089/ERR10177489/ERR10177489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177489/720875-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177489/720875-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/089/ERR10177489.bam
720876-18	2018	ERR10177490	SAMEA111331762	ERX9713959	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/090/ERR10177490/ERR10177490_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/090/ERR10177490/ERR10177490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177490/720876-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177490/720876-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/090/ERR10177490.bam
720902-18	2018	ERR10177496	SAMEA111331768	ERX9713965	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/096/ERR10177496/ERR10177496_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/096/ERR10177496/ERR10177496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177496/720902-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177496/720902-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/096/ERR10177496.bam
720927-18	2018	ERR10177499	SAMEA111331771	ERX9713968	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10177499/ERR10177499_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10177499/ERR10177499_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177499/720927-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177499/720927-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/099/ERR10177499.bam
720950-18	2018	ERR10177503	SAMEA111331775	ERX9713972	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR10177503/ERR10177503_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR10177503/ERR10177503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177503/720950-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177503/720950-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR10177503.bam
720974-19	2019	ERR10177509	SAMEA111331781	ERX9713978	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR10177509/ERR10177509_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR10177509/ERR10177509_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177509/720974-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177509/720974-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/009/ERR10177509.bam
720999-19	2019	ERR10177513	SAMEA111331785	ERX9713982	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/013/ERR10177513/ERR10177513_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/013/ERR10177513/ERR10177513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177513/720999-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177513/720999-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/013/ERR10177513.bam
721001-18	2018	ERR10177514	SAMEA111331786	ERX9713983	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/014/ERR10177514/ERR10177514_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/014/ERR10177514/ERR10177514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177514/721001-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177514/721001-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/014/ERR10177514.bam
721027-19	2019	ERR10177518	SAMEA111331790	ERX9713987	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/018/ERR10177518/ERR10177518_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/018/ERR10177518/ERR10177518_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177518/721027-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177518/721027-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/018/ERR10177518.bam
721159-18	2018	ERR10177523	SAMEA111331795	ERX9713992	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/023/ERR10177523/ERR10177523_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/023/ERR10177523/ERR10177523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177523/721159-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177523/721159-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/023/ERR10177523.bam
721194-18	2018	ERR10177528	SAMEA111331800	ERX9713997	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/028/ERR10177528/ERR10177528_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/028/ERR10177528/ERR10177528_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177528/721194-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177528/721194-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/028/ERR10177528.bam
721254-18	2018	ERR10177536	SAMEA111331808	ERX9714005	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/036/ERR10177536/ERR10177536_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/036/ERR10177536/ERR10177536_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177536/721254-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177536/721254-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/036/ERR10177536.bam
721264-18	2018	ERR10177539	SAMEA111331811	ERX9714008	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/039/ERR10177539/ERR10177539_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/039/ERR10177539/ERR10177539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177539/721264-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177539/721264-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/039/ERR10177539.bam
721293-18	2018	ERR10177542	SAMEA111331814	ERX9714011	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/042/ERR10177542/ERR10177542_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/042/ERR10177542/ERR10177542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177542/721293-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177542/721293-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/042/ERR10177542.bam
721294-18	2018	ERR10177543	SAMEA111331815	ERX9714012	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/043/ERR10177543/ERR10177543_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/043/ERR10177543/ERR10177543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177543/721294-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177543/721294-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/043/ERR10177543.bam
721296-18	2018	ERR10177544	SAMEA111331816	ERX9714013	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/044/ERR10177544/ERR10177544_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/044/ERR10177544/ERR10177544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177544/721296-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177544/721296-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/044/ERR10177544.bam
721303-18	2018	ERR10177546	SAMEA111331818	ERX9714015	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/046/ERR10177546/ERR10177546_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/046/ERR10177546/ERR10177546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177546/721303-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177546/721303-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/046/ERR10177546.bam
721369-18	2018	ERR10177553	SAMEA111331825	ERX9714022	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/053/ERR10177553/ERR10177553_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/053/ERR10177553/ERR10177553_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177553/721369-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177553/721369-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/053/ERR10177553.bam
721373-18	2018	ERR10177554	SAMEA111331826	ERX9714023	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/054/ERR10177554/ERR10177554_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/054/ERR10177554/ERR10177554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177554/721373-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177554/721373-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/054/ERR10177554.bam
721379-18	2018	ERR10177555	SAMEA111331827	ERX9714024	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/055/ERR10177555/ERR10177555_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/055/ERR10177555/ERR10177555_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177555/721379-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177555/721379-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/055/ERR10177555.bam
721443-18	2018	ERR10177559	SAMEA111331831	ERX9714028	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/059/ERR10177559/ERR10177559_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/059/ERR10177559/ERR10177559_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177559/721443-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177559/721443-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/059/ERR10177559.bam
721454-18	2018	ERR10177561	SAMEA111331833	ERX9714030	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/061/ERR10177561/ERR10177561_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/061/ERR10177561/ERR10177561_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177561/721454-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177561/721454-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/061/ERR10177561.bam
721483-18	2018	ERR10177564	SAMEA111331836	ERX9714033	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/064/ERR10177564/ERR10177564_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/064/ERR10177564/ERR10177564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177564/721483-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10177564/721483-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/064/ERR10177564.bam
700042-20	2020	ERR10176485	SAMEA111331129	ERX9712954	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/085/ERR10176485/ERR10176485_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/085/ERR10176485/ERR10176485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176485/700042-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176485/700042-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/085/ERR10176485.bam
700078-19	2019	ERR10176486	SAMEA111331130	ERX9712955	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/086/ERR10176486/ERR10176486_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/086/ERR10176486/ERR10176486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176486/700078-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176486/700078-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/086/ERR10176486.bam
700170-20	2020	ERR10176487	SAMEA111331131	ERX9712956	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/087/ERR10176487/ERR10176487_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/087/ERR10176487/ERR10176487_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176487/700170-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176487/700170-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/087/ERR10176487.bam
700231-20	2020	ERR10176489	SAMEA111331133	ERX9712958	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/089/ERR10176489/ERR10176489_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/089/ERR10176489/ERR10176489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176489/700231-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176489/700231-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/089/ERR10176489.bam
700360-20	2020	ERR10176491	SAMEA111331135	ERX9712960	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/091/ERR10176491/ERR10176491_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/091/ERR10176491/ERR10176491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176491/700360-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176491/700360-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/091/ERR10176491.bam
700539-20	2020	ERR10176499	SAMEA111331143	ERX9712968	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10176499/ERR10176499_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10176499/ERR10176499_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176499/700539-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176499/700539-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/099/ERR10176499.bam
721589-18	2018	ERR10176505	SAMEA111331843	ERX9712974	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR10176505/ERR10176505_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR10176505/ERR10176505_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176505/721589-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176505/721589-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/005/ERR10176505.bam
721596-18	2018	ERR10176507	SAMEA111331845	ERX9712976	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR10176507/ERR10176507_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR10176507/ERR10176507_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176507/721596-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176507/721596-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR10176507.bam
721644-18	2018	ERR10176513	SAMEA111331851	ERX9712982	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/013/ERR10176513/ERR10176513_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/013/ERR10176513/ERR10176513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176513/721644-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176513/721644-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/013/ERR10176513.bam
721649-18	2018	ERR10176514	SAMEA111331852	ERX9712983	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/014/ERR10176514/ERR10176514_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/014/ERR10176514/ERR10176514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176514/721649-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176514/721649-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/014/ERR10176514.bam
721680-18	2018	ERR10176520	SAMEA111331858	ERX9712989	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/020/ERR10176520/ERR10176520_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/020/ERR10176520/ERR10176520_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176520/721680-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176520/721680-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/020/ERR10176520.bam
721681-18	2018	ERR10176521	SAMEA111331859	ERX9712990	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/021/ERR10176521/ERR10176521_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/021/ERR10176521/ERR10176521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176521/721681-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176521/721681-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/021/ERR10176521.bam
721719-18	2018	ERR10176523	SAMEA111331861	ERX9712992	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/023/ERR10176523/ERR10176523_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/023/ERR10176523/ERR10176523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176523/721719-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176523/721719-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/023/ERR10176523.bam
721740-18	2018	ERR10176525	SAMEA111331863	ERX9712994	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/025/ERR10176525/ERR10176525_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/025/ERR10176525/ERR10176525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176525/721740-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176525/721740-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/025/ERR10176525.bam
721789-18	2018	ERR10176530	SAMEA111331868	ERX9712999	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/030/ERR10176530/ERR10176530_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/030/ERR10176530/ERR10176530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176530/721789-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176530/721789-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/030/ERR10176530.bam
721814-18	2018	ERR10176533	SAMEA111331871	ERX9713002	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/033/ERR10176533/ERR10176533_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/033/ERR10176533/ERR10176533_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176533/721814-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176533/721814-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/033/ERR10176533.bam
721837-A-18	2018	ERR10176535	SAMEA111331873	ERX9713004	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/035/ERR10176535/ERR10176535_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/035/ERR10176535/ERR10176535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176535/721837-A-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176535/721837-A-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/035/ERR10176535.bam
